date,institution_id,meal,actual_count,day_of_week,month,week_of_year,day_of_year,quarter,is_weekend,is_monday,is_friday,is_holiday,is_exam_period,is_semester_break,is_waterlogging,is_normal_day,temperature_c,humidity_pct,heat_index,is_rainy,high_humidity,extreme_heat,weather_discount,is_monsoon,is_winter,is_pre_monsoon,is_post_monsoon,heaviness_num,base_demand_score,consecutive_weeks,sentiment_decay,meal_num,menu_item_encoded,heavy_x_humidity,is_university,capacity,kai_value,kai_computed,academic_stress_factor,weather_discount,lag_7_count,lag_14_count,lag_30_count,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,wow_change,prev_day_waste_bucket,prev_day_waste_kg,total_wasted_kg,total_cost_inr
17-10-2024,UNIV_001,breakfast,106,3,10,42,291,4,0,0,0,0,0,1,0,0,31.2,64.4,36.79,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,0.4,0.4,0.4,1,96,233,275,98,175.1428571,196.7,17.59734829,-137,2,53.3,64.12,33309.88
18-10-2024,UNIV_001,breakfast,130,4,10,42,292,4,0,0,1,0,0,1,0,0,27.8,79.9,33.58,0,0,0,1,0,0,0,1,0,0.9,0,1,0,7,0,1,600,0.4,0.4,0.4,1,108,308,221,99.42857143,166.0714286,191.0666667,17.81251566,-200,2,52.3,69.04,32837.81
19-10-2024,UNIV_001,breakfast,79,5,10,42,293,4,1,0,0,0,0,1,0,0,26.5,78.6,31.4,1,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,0.4,0.4,0.4,1,79,176,260,102.5714286,153.3571429,188.0333333,21.19636087,-97,2,43.4,38.76,19791.04
20-10-2024,UNIV_001,breakfast,168,6,10,42,294,4,1,0,0,0,0,0,0,1,29.5,62.2,33.96,1,0,0,1,0,0,0,1,0,0.75,0,1,0,20,0,1,600,1,1,1,1,80,199,237,102.5714286,146.4285714,182,21.19636087,-119,2,58.5,106.21,51832.23
21-10-2024,UNIV_001,breakfast,263,0,10,43,295,4,0,1,0,0,0,0,0,1,26.6,73.6,30.99,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,1,1,1,1,130,288,148,115.1428571,144.2142857,179.7,29.89107209,-158,1,24.9,170.35,83949.38
22-10-2024,UNIV_001,breakfast,243,1,10,43,296,4,0,0,0,0,0,0,0,1,28.4,70.2,33.36,0,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,1,1,1,1,101,271,153,134.1428571,142.4285714,183.5333333,63.86816779,-170,1,15.1,155.77,80098.83
23-10-2024,UNIV_001,breakfast,287,2,10,43,297,4,0,0,0,0,0,0,0,1,28.6,82.1,35.19,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,1,1,1,1,92,291,243,154.4285714,140.4285714,186.5333333,73.42310523,-199,0,5.6,161.68,77730.55
24-10-2024,UNIV_001,breakfast,250,3,10,43,298,4,0,0,0,0,0,0,0,1,28.8,78.1,35.07,0,0,0,1,0,0,0,1,0,0.75,0,1,0,20,0,1,600,1,1,1,1,106,96,255,182.2857143,140.1428571,188,82.25106744,10,1,20.7,158.7,76173.64
25-10-2024,UNIV_001,breakfast,256,4,10,43,299,4,0,0,1,0,0,0,0,1,31.2,72.6,38.07,0,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,1,1,1,1,130,108,227,202.8571429,151.1428571,187.8333333,77.88330709,22,1,16.6,145.92,76962.47
26-10-2024,UNIV_001,breakfast,199,5,10,43,300,4,1,0,0,0,0,0,0,1,25.9,80.6,30.86,0,0,0,1,0,0,0,1,1,0.88,0,1,0,1,0,1,600,1,1,1,1,79,79,258,220.8571429,161.7142857,188.8,72.62099919,0,1,8.8,114.6,57788.42
27-10-2024,UNIV_001,breakfast,145,6,10,43,301,4,1,0,0,0,0,0,0,1,26.9,88.1,33.22,0,1,0,0.85,0,0,0,1,1,0.88,1,1,0,1,1,1,600,0.85,0.85,1,0.85,168,80,218,238,170.2857143,186.8333333,40.70217029,88,2,49.5,84.27,44013.26
28-10-2024,UNIV_001,breakfast,325,0,10,44,302,4,0,1,0,0,0,0,0,1,22.7,60.2,24.21,0,0,0,1,0,0,0,1,0,0.9,0,1,0,7,0,1,600,1,1,1,1,263,130,175,234.7142857,174.9285714,184.4,47.63302176,133,2,55.3,166.68,78894.16
29-10-2024,UNIV_001,breakfast,311,1,10,44,303,4,0,0,0,0,0,0,0,1,27.2,69.1,31.35,0,0,0,1,0,0,0,1,0,0.9,1,1,0,7,0,1,600,1,1,1,1,243,101,164,243.5714286,188.8571429,189.4,58.33197277,142,0,7.2,175.08,85015.21
30-10-2024,UNIV_001,breakfast,285,2,10,44,304,4,0,0,0,0,0,0,0,1,24.8,65,27.57,0,0,0,1,0,0,0,1,2,0.83,0,1,0,15,0,1,600,1,1,1,1,287,92,246,253.2857143,203.8571429,194.3,63.64148093,195,1,20.3,174.55,84886.77
31-10-2024,UNIV_001,breakfast,283,3,10,44,305,4,0,0,0,0,0,0,0,1,28.7,71.8,34.02,0,0,0,1,0,0,0,1,0,0.9,0,1,0,7,0,1,600,1,1,1,1,250,106,262,253,217.6428571,195.6,63.46915261,144,1,20.3,149.13,76759.48
01-11-2024,UNIV_001,breakfast,91,4,11,44,306,4,0,0,1,1,0,0,0,0,30,64.5,35.1,0,0,0,1,0,0,0,1,0,0.75,0,1,0,20,0,1,600,0.4,0.4,0.4,1,256,130,107,257.7142857,230.2857143,196.3,64.42751557,126,2,51.2,56.97,30160.65
02-11-2024,UNIV_001,breakfast,181,5,11,44,307,4,1,0,0,0,0,0,0,1,27.4,78.9,32.83,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,1,1,1,1,199,79,233,234.1428571,227.5,195.7666667,90.19133102,120,2,56.8,100.81,49848.08
03-11-2024,UNIV_001,breakfast,157,6,11,44,308,4,1,0,0,0,0,0,0,1,26,88.2,31.79,0,1,0,0.85,0,0,0,1,2,0.8,0,1,0,12,2,1,600,0.85,0.85,1,0.85,145,168,308,231.5714286,234.7857143,194.0333333,91.60578065,-23,2,29.2,96.99,46252.69
04-11-2024,UNIV_001,breakfast,292,0,11,45,309,4,0,1,0,0,0,0,0,1,29.5,73.2,35.41,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,1,1,1,1,325,263,176,233.2857143,234,189,89.81038226,62,2,59.3,164.83,84979.79
05-11-2024,UNIV_001,breakfast,274,1,11,45,310,4,0,0,0,0,0,0,0,1,28.2,61,31.93,0,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,1,1,1,1,311,243,199,228.5714286,236.0714286,192.8666667,84.92713964,68,1,15.7,158.05,85073.54
06-11-2024,UNIV_001,breakfast,249,2,11,45,311,4,0,0,0,0,0,0,0,1,26.3,67.6,29.98,0,0,0,1,0,0,0,1,0,0.9,0,1,0,7,0,1,600,1,1,1,1,285,287,288,223.2857143,238.2857143,195.3666667,79.94730407,-2,0,2.1,154.03,82721.1
07-11-2024,UNIV_001,breakfast,288,3,11,45,312,4,0,0,0,0,0,0,0,1,27.5,68.5,31.79,0,0,0,1,0,0,0,1,0,0.9,1,1,0,7,0,1,600,1,1,1,1,283,250,271,218.1428571,235.5714286,194.0666667,76.39465202,33,1,24,141.5,72373.86
08-11-2024,UNIV_001,breakfast,252,4,11,45,313,4,0,0,1,0,0,0,0,1,26.3,81.9,31.53,0,0,0,1,0,0,0,1,2,0.83,0,1,0,15,0,1,600,1,1,1,1,91,256,291,218.8571429,238.2857143,194.6333333,77.12204305,-165,1,14.9,133.98,70583.28
09-11-2024,UNIV_001,breakfast,167,5,11,45,314,4,1,0,0,0,0,0,0,1,26.9,74.4,31.55,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,1,1,1,1,181,199,96,241.8571429,238,193.3333333,52.81233622,-18,2,58.1,102.42,53902.96
10-11-2024,UNIV_001,breakfast,183,6,11,45,315,4,1,0,0,0,0,0,0,1,23.5,73.4,26.44,0,0,0,1,0,0,0,1,2,0.85,0,1,0,9,0,1,600,1,1,1,1,157,145,108,239.8571429,235.7142857,195.7,55.68790584,12,2,53.7,120.39,56981.83
11-11-2024,UNIV_001,breakfast,262,0,11,46,316,4,0,1,0,0,0,0,0,1,28.5,66.1,32.98,0,0,0,1,0,0,0,1,2,0.85,1,1,0,9,0,1,600,1,1,1,1,292,325,79,243.5714286,238.4285714,198.2,49.79577339,-33,1,23.6,166.9,82445.84
12-11-2024,UNIV_001,breakfast,260,1,11,46,317,4,0,0,0,0,0,0,0,1,26.8,67.7,30.72,0,0,0,1,0,0,0,1,0,0.75,0,1,0,20,0,1,600,1,1,1,1,274,311,80,239.2857143,233.9285714,204.3,46.08584123,-37,0,6.5,165.76,82124.8
13-11-2024,UNIV_001,breakfast,212,2,11,46,318,4,0,0,0,0,0,0,0,1,31.3,75.8,38.65,0,0,0,1,0,0,0,1,0,0.75,1,1,0,20,0,1,600,1,1,1,1,249,285,130,237.2857143,230.2857143,210.3,44.60834857,-36,2,48,154.3,73538.36
14-11-2024,UNIV_001,breakfast,277,3,11,46,319,4,0,0,0,0,0,0,0,1,25.6,70.8,29.27,0,0,0,1,0,0,0,1,2,0.85,0,1,0,9,0,1,600,1,1,1,1,288,283,101,232,225.0714286,213.0333333,45.17742799,5,2,57.1,141.46,74932.76
15-11-2024,UNIV_001,breakfast,101,4,11,46,320,4,0,0,1,1,0,0,0,0,25.1,78.2,29.39,0,0,0,1,0,0,0,1,0,0.75,0,1,0,20,0,1,600,0.4,0.4,0.4,1,252,91,92,230.4285714,224.6428571,218.9,43.04593338,161,1,21.1,62.94,30813.42
16-11-2024,UNIV_001,breakfast,192,5,11,46,321,4,1,0,0,0,0,0,0,1,28.7,68.4,33.54,0,0,0,1,0,0,0,1,1,0.88,0,1,0,1,0,1,600,1,1,1,1,167,181,106,208.8571429,225.3571429,219.2,63.43875937,-14,1,22,119.04,54394.83
17-11-2024,UNIV_001,breakfast,177,6,11,46,322,4,1,0,0,0,0,0,0,1,25.4,47.6,26.48,0,0,0,1,0,0,0,1,0,0.9,0,1,0,7,0,1,600,1,1,1,1,183,157,130,212.4285714,226.1428571,222.0666667,61.35920779,26,0,6.3,86.35,46436.16
18-11-2024,UNIV_001,breakfast,183,0,11,47,323,4,0,1,0,0,1,0,0,0,31.1,68.6,37.37,0,0,0,1,0,0,0,1,2,0.83,0,1,0,15,0,1,600,0.72,0.72,0.72,1,262,292,79,211.5714286,227.5714286,223.6333333,61.87852924,-30,2,30,103.28,58436.34
19-11-2024,UNIV_001,breakfast,179,1,11,47,324,4,0,0,0,0,1,0,0,0,29.4,60.5,33.57,0,0,0,1,0,0,0,1,0,0.82,0,1,0,13,0,1,600,0.72,0.72,0.72,1,260,274,168,200.2857143,219.7857143,227.1,58.24578464,-14,1,10.3,103.56,54591.65
20-11-2024,UNIV_001,breakfast,184,2,11,47,325,4,0,0,0,0,1,0,0,0,31.3,76.1,38.82,0,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,0.72,0.72,0.72,1,212,249,263,188.7142857,213,227.4666667,52.13033118,-37,2,49.8,110.14,57256.36
21-11-2024,UNIV_001,breakfast,213,3,11,47,326,4,0,0,0,0,1,0,0,0,30.1,74.8,36.71,0,0,0,1,0,0,0,1,0,0.9,0,1,0,7,0,1,600,0.72,0.72,0.72,1,277,288,243,184.7142857,208.3571429,224.8333333,51.11005865,-11,2,40.8,115.22,57231.91
22-11-2024,UNIV_001,breakfast,215,4,11,47,327,4,0,0,1,0,1,0,0,0,31.5,79.5,39.63,0,0,0,1,0,0,0,1,2,0.83,0,1,0,15,0,1,600,0.72,0.72,0.72,1,101,252,287,175.5714286,203,223.8333333,35.05166255,-151,2,54.5,114.48,58032.69
23-11-2024,UNIV_001,breakfast,125,5,11,47,328,4,1,0,0,0,1,0,0,0,29.4,67.5,34.58,0,0,0,1,0,0,0,1,1,0.88,0,1,0,1,0,1,600,0.72,0.72,0.72,1,192,167,250,191.8571429,200.3571429,221.4333333,15.85800083,25,0,3.7,71.91,37363.5
24-11-2024,UNIV_001,breakfast,117,6,11,47,329,4,1,0,0,0,1,0,0,0,28.4,70.8,33.5,0,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,0.72,0.72,0.72,1,177,183,256,182.2857143,197.3571429,217.2666667,29.82568404,-6,2,34,70.34,37817.41
25-11-2024,UNIV_001,breakfast,219,0,11,48,330,4,0,1,0,0,1,0,0,0,29.5,67.2,34.61,0,0,0,1,0,0,0,1,2,0.85,0,1,0,9,0,1,600,0.72,0.72,0.72,1,183,262,199,173.7142857,192.6428571,212.6333333,38.85320358,-79,1,11.5,119.67,61696.53
26-11-2024,UNIV_001,breakfast,217,1,11,48,331,4,0,0,0,0,1,0,0,0,31.8,72.2,39.05,1,0,0,1,0,0,0,1,2,0.83,0,1,0,15,0,1,600,0.72,0.72,0.72,1,179,260,145,178.8571429,189.5714286,213.3,42.49873948,-81,2,36.3,110.48,58147.16
27-11-2024,UNIV_001,breakfast,179,2,11,48,332,4,0,0,0,0,1,0,0,0,23.5,77.7,26.97,0,0,0,1,0,0,0,1,2,0.8,0,1,0,12,0,1,600,0.72,0.72,0.72,1,184,212,325,184.2857143,186.5,215.7,44.88026398,-28,2,26,111.98,57259.46
28-11-2024,UNIV_001,breakfast,184,3,11,48,333,4,0,0,0,0,1,0,0,0,30.2,62.5,35.1,0,0,0,1,0,0,0,1,2,0.8,1,1,0,12,0,1,600,0.72,0.72,0.72,1,213,277,311,183.5714286,184.1428571,210.8333333,44.92533488,-64,2,44.9,110.98,56518.85
29-11-2024,UNIV_001,breakfast,179,4,11,48,334,4,0,0,1,0,1,0,0,0,28.6,82.5,35.31,1,0,0,1,0,0,0,1,2,0.85,0,1,0,9,0,1,600,0.72,0.72,0.72,1,215,101,285,179.4285714,177.5,206.6,43.05754732,114,2,49.3,116.04,57622.23
30-11-2024,UNIV_001,breakfast,141,5,11,48,335,4,1,0,0,0,1,0,0,0,32.7,73.7,40.79,0,0,1,1,0,0,0,1,2,0.85,1,1,0,9,0,1,600,0.72,0.72,0.72,1,125,192,283,174.2857143,183.0714286,203.0666667,40.15268478,-67,1,20.8,69.63,36960.04
01-12-2024,UNIV_001,breakfast,115,6,12,48,336,4,1,0,0,0,1,0,0,0,16.2,64.7,16.17,0,0,0,1,0,1,0,0,1,0.88,0,1,0,1,0,1,600,0.72,0.72,0.72,1,117,177,91,176.5714286,179.4285714,198.3333333,37.22838139,-60,2,53.7,70.9,36331.52
02-12-2024,UNIV_001,breakfast,199,0,12,49,337,4,0,1,0,0,1,0,0,0,22.8,51.4,23.48,0,0,0,1,0,1,0,0,2,0.83,0,1,0,15,0,1,600,0.72,0.72,0.72,1,219,183,181,176.2857143,175,199.1333333,37.76556759,36,2,36.9,123.87,61478.72
03-12-2024,UNIV_001,breakfast,188,1,12,49,338,4,0,0,0,0,1,0,0,0,22.7,52.1,23.44,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,0.72,0.72,0.72,1,217,179,157,173.4285714,176.1428571,199.7333333,34.62107808,38,2,53.7,112.56,62898.73
04-12-2024,UNIV_001,breakfast,199,2,12,49,339,4,0,0,0,0,1,0,0,0,15.9,64.6,15.76,1,0,0,1,0,1,0,0,1,0.88,0,1,0,1,0,1,600,0.72,0.72,0.72,1,179,184,292,169.2857143,176.7857143,200.7666667,29.95949647,-5,2,35.4,111.25,59461.03
05-12-2024,UNIV_001,breakfast,215,3,12,49,340,4,0,0,0,0,1,0,0,0,19.9,57.9,20.34,1,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,0.72,0.72,0.72,1,184,213,274,172.1428571,177.8571429,197.6666667,31.92923724,-29,1,17.4,97.28,55238.17
06-12-2024,UNIV_001,breakfast,205,4,12,49,341,4,0,0,1,0,1,0,0,0,21.7,67.5,23.53,0,0,0,1,0,1,0,0,2,0.8,0,1,0,12,0,1,600,0.72,0.72,0.72,1,179,215,249,176.5714286,178,195.7,35.7671038,-36,2,55,106.21,55535.18
07-12-2024,UNIV_001,breakfast,149,5,12,49,342,4,1,0,0,0,1,0,0,0,20.4,41.4,19.64,0,0,0,1,0,1,0,0,0,0.9,0,1,0,7,0,1,600,0.72,0.72,0.72,1,141,125,288,180.2857143,177.2857143,194.2333333,37.37518912,16,2,34.5,83.52,40483.75
08-12-2024,UNIV_001,breakfast,123,6,12,49,343,4,1,0,0,0,1,0,0,0,13.2,43.4,11.38,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,0.72,0.72,0.72,1,115,117,252,181.4285714,179,189.6,36.073338,-2,2,38.3,68.49,35823.68
09-12-2024,UNIV_001,breakfast,207,0,12,50,344,4,0,1,0,0,1,0,0,0,25.9,60.2,28.6,0,0,0,1,0,1,0,0,2,0.83,0,1,0,15,0,1,600,0.72,0.72,0.72,1,199,219,167,182.5714286,179.4285714,185.3,33.66430921,-20,2,41.6,114.24,59617.55
10-12-2024,UNIV_001,breakfast,214,1,12,50,345,4,0,0,0,0,1,0,0,0,19.7,57,20.07,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,0.72,0.72,0.72,1,188,217,183,183.7142857,178.5714286,186.6333333,34.44180737,-29,1,14,105.15,58390.58
11-12-2024,UNIV_001,breakfast,192,2,12,50,346,4,0,0,0,0,1,0,0,0,17.4,53.2,16.9,0,0,0,1,0,1,0,0,2,0.85,0,1,0,9,0,1,600,0.72,0.72,0.72,1,199,179,262,187.4285714,178.3571429,187.6666667,36.33114891,20,1,12.2,103.1,52397.86
12-12-2024,UNIV_001,breakfast,197,3,12,50,347,4,0,0,0,0,1,0,0,0,17.7,69.8,18.39,0,0,0,1,0,1,0,0,2,0.85,1,1,0,9,0,1,600,0.72,0.72,0.72,1,215,184,260,186.4285714,179.2857143,185.3333333,36.05485239,31,2,36.4,101.45,56946.69
13-12-2024,UNIV_001,breakfast,203,4,12,50,348,4,0,0,1,0,1,0,0,0,21.2,62.2,22.33,0,0,0,1,0,1,0,0,0,0.9,0,1,0,7,0,1,600,0.72,0.72,0.72,1,205,179,212,183.8571429,180.2142857,183.2333333,34.27549451,26,2,43.7,114.38,59204.8
14-12-2024,UNIV_001,breakfast,109,5,12,50,349,4,1,0,0,0,1,0,0,0,27.8,45,29.31,0,0,0,1,0,1,0,0,0,0.75,0,1,0,20,0,1,600,0.72,0.72,0.72,1,149,141,277,183.5714286,181.9285714,182.9333333,34.07764244,8,2,40.1,86.42,39944.54
15-12-2024,UNIV_001,breakfast,142,6,12,50,350,4,1,0,0,0,1,0,0,0,21.9,59,23,0,0,0,1,0,1,0,0,0,0.9,0,1,0,7,0,1,600,0.72,0.72,0.72,1,123,115,101,177.8571429,179.6428571,177.3333333,43.02103583,8,2,58.7,71.22,37730.26
16-12-2024,UNIV_001,breakfast,200,0,12,51,351,4,0,1,0,0,1,0,0,0,23.8,57.7,25.45,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,0.72,0.72,0.72,1,207,199,192,180.5714286,181.5714286,178.7,39.43288451,8,2,59.5,122.77,60885.16
17-12-2024,UNIV_001,breakfast,211,1,12,51,352,4,0,0,0,0,1,0,0,0,24.4,58.7,26.36,0,0,0,1,0,1,0,0,2,0.85,0,1,0,9,0,1,600,0.72,0.72,0.72,1,214,188,177,179.5714286,181.6428571,178.9666667,38.73352184,26,2,45.1,111.93,57912.6
18-12-2024,UNIV_001,breakfast,275,2,12,51,353,4,0,0,0,0,0,0,0,1,24.8,56.6,26.69,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,1,1,1,1,192,199,183,179.1428571,183.2857143,180.1,38.30330086,-7,1,18.2,140.63,73168.11
19-12-2024,UNIV_001,breakfast,242,3,12,51,354,4,0,0,0,0,0,0,0,1,21.8,46.8,21.83,1,0,0,1,0,1,0,0,2,0.85,0,1,0,9,0,1,600,1,1,1,1,197,215,179,191,188.7142857,183.1666667,52.98112872,-18,1,24.9,153.64,71761.66
20-12-2024,UNIV_001,breakfast,242,4,12,51,355,4,0,0,1,0,0,0,0,1,29.2,49.6,31.83,0,0,0,1,0,1,0,0,1,0.88,0,1,0,1,0,1,600,1,1,1,1,203,205,184,197.4285714,190.6428571,185.2666667,56.44719403,-2,1,19.8,151.45,82821.89
21-12-2024,UNIV_001,breakfast,193,5,12,51,356,4,1,0,0,0,0,0,0,1,21.9,49.1,22.21,0,0,0,1,0,1,0,0,0,0.9,0,1,0,7,0,1,600,1,1,1,1,109,149,213,203,193.2857143,187.2,58.95761189,-40,1,20.5,116.12,56185.88
22-12-2024,UNIV_001,breakfast,181,6,12,51,357,4,1,0,0,0,0,0,0,1,19.4,61.7,19.97,0,0,0,1,0,1,0,0,1,0.88,0,1,0,1,0,1,600,1,1,1,1,142,123,215,215,196.4285714,186.5333333,43.03486958,19,2,43.1,110.92,55417.62
23-12-2024,UNIV_001,breakfast,288,0,12,52,358,4,0,1,0,0,0,0,0,1,21.9,52.8,22.47,1,0,0,1,0,1,0,0,1,0.88,1,1,0,1,0,1,600,1,1,1,1,200,207,125,220.5714286,200.5714286,185.4,33.47066946,-7,2,46.4,166.56,79894.71
24-12-2024,UNIV_001,breakfast,317,1,12,52,359,4,0,0,0,0,0,0,0,1,12.3,51.4,10.73,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,1,1,1,1,211,214,117,233.1428571,206.3571429,190.8333333,40.28824713,-3,2,46,149.47,72339.84
25-12-2024,UNIV_001,breakfast,111,2,12,52,360,4,0,0,0,1,0,0,0,0,17.6,63.2,17.83,0,0,0,1,0,1,0,0,0,0.9,0,1,0,7,0,1,600,0.4,0.4,0.4,1,275,192,219,248.2857143,213.7142857,197.5,49.45608923,83,1,13.8,72.2,34415.81
26-12-2024,UNIV_001,breakfast,269,3,12,52,361,4,0,0,0,0,0,0,0,1,21.8,47.3,21.88,0,0,0,1,0,1,0,0,0,0.9,1,1,0,7,0,1,600,1,1,1,1,242,197,217,224.8571429,207.9285714,193.9,69.4824404,45,2,49.3,139.84,69943.82
27-12-2024,UNIV_001,breakfast,247,4,12,52,362,4,0,0,1,0,0,0,0,1,21.9,74.2,24.35,0,0,0,1,0,1,0,0,0,0.75,0,1,0,20,0,1,600,1,1,1,1,242,203,179,228.7142857,213.0714286,195.6333333,71.31786659,39,1,9.8,140.97,70497.86
28-12-2024,UNIV_001,breakfast,191,5,12,52,363,4,1,0,0,0,0,0,0,1,22.1,53.2,22.78,0,0,0,1,0,1,0,0,2,0.83,0,1,0,15,0,1,600,1,1,1,1,193,109,184,229.4285714,216.2142857,197.9,71.49791872,84,1,15.1,108.89,55005.91
29-12-2024,UNIV_001,breakfast,177,6,12,52,364,4,1,0,0,0,0,0,0,1,22.2,48,22.37,0,0,0,1,0,1,0,0,1,0.88,0,1,0,1,0,1,600,1,1,1,1,181,142,179,229.1428571,222.0714286,198.1333333,71.67153915,39,1,21,111.18,53923.52
30-12-2024,UNIV_001,breakfast,302,0,12,1,365,4,0,1,0,0,0,0,0,1,20.9,47,20.7,0,0,0,1,0,1,0,0,0,0.82,0,1,0,13,0,1,600,1,1,1,1,288,200,141,228.5714286,224.5714286,198.0666667,72.13380424,88,1,9.5,178.86,87564.63
31-12-2024,UNIV_001,breakfast,243,1,12,1,366,4,0,0,0,0,0,0,0,1,24.5,62.9,26.87,0,0,0,1,0,1,0,0,2,0.8,0,1,0,12,0,1,600,1,1,1,1,317,211,115,230.5714286,231.8571429,203.4333333,74.22007173,106,2,51.5,157.46,78497.55
01-01-2024,UNIV_001,dinner,380,0,1,1,1,1,0,1,0,0,0,0,0,1,21.4,59,22.42,0,0,0,1,0,1,0,0,1,0.82,0,1,2,10,0,1,600,1,1,1,1,,,,,,,0,,,,158.81,85414.78
02-01-2024,UNIV_001,dinner,357,1,1,1,2,1,0,0,0,0,0,0,0,1,23.3,46.1,23.62,0,0,0,1,0,1,0,0,1,0.79,0,1,2,11,0,1,600,1,1,1,1,,,,380,380,380,0,,1,12.2,149.02,76632.07
03-01-2024,UNIV_001,dinner,322,2,1,1,3,1,0,0,0,0,0,0,0,1,25.1,67.6,28.17,1,0,0,1,0,1,0,0,1,0.82,0,1,2,10,0,1,600,1,1,1,1,,,,368.5,368.5,368.5,16.26345597,,1,23.8,168.45,81834.68
04-01-2024,UNIV_001,dinner,291,3,1,1,4,1,0,0,0,0,0,0,0,1,19.9,50.4,19.76,0,0,0,1,0,1,0,0,0,0.72,0,1,2,4,0,1,600,1,1,1,1,,,,353,353,353,29.20616373,,1,9.1,165.71,78862.63
05-01-2024,UNIV_001,dinner,351,4,1,1,5,1,0,0,1,0,0,0,0,1,14.3,56.9,13.42,0,0,0,1,0,1,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,,,,337.5,337.5,337.5,39.11095328,,1,10.4,166.69,82786.88
06-01-2024,UNIV_001,dinner,194,5,1,1,6,1,1,0,0,0,0,0,0,1,15.9,61.5,15.57,1,0,0,1,0,1,0,0,0,0.72,0,1,2,4,0,1,600,1,1,1,1,,,,340.2,340.2,340.2,34.40494151,,2,28.7,105.04,52836.5
07-01-2024,UNIV_001,dinner,270,6,1,1,7,1,1,0,0,0,0,0,0,1,16.4,47.7,15.28,0,0,0,1,0,1,0,0,2,0.87,0,1,2,18,0,1,600,1,1,1,1,,,,315.8333333,315.8333333,315.8333333,67.15181804,,2,45.8,112.51,55661.3
08-01-2024,UNIV_001,dinner,314,0,1,2,8,1,0,1,0,0,0,0,0,1,24.4,50,25.42,0,0,0,1,0,1,0,0,1,0.8,0,1,2,19,0,1,600,1,1,1,1,380,,,309.2857143,309.2857143,309.2857143,63.70168571,,1,16.2,152.79,74182.91
09-01-2024,UNIV_001,dinner,303,1,1,2,9,1,0,0,0,0,0,0,0,1,22.4,50.6,22.98,0,0,0,1,0,1,0,0,1,0.79,0,1,2,11,0,1,600,1,1,1,1,357,,,299.8571429,309.875,309.875,55.89701415,,1,17.3,158.62,78242.47
10-01-2024,UNIV_001,dinner,388,2,1,2,10,1,0,0,0,0,0,0,0,1,25.8,50.2,27.29,1,0,0,1,0,1,0,0,1,0.85,0,1,2,2,0,1,600,1,1,1,1,322,,,292.1428571,309.1111111,309.1111111,50.12460664,,2,35.6,150.42,75390.06
11-01-2024,UNIV_001,dinner,417,3,1,2,11,1,0,0,0,0,0,0,0,1,29.4,50.2,32.2,1,0,0,1,0,1,0,0,1,0.82,0,1,2,10,0,1,600,1,1,1,1,291,,,301.5714286,317,317,61.57612401,,1,13.6,163.5,78205.58
12-01-2024,UNIV_001,dinner,352,4,1,2,12,1,0,0,1,0,0,0,0,1,22,50.7,22.4,0,0,0,1,0,1,0,0,1,0.82,1,1,2,10,0,1,600,1,1,1,1,351,,,319.5714286,326.0909091,326.0909091,74.93743422,,1,9.1,156.62,86101.25
13-01-2024,UNIV_001,dinner,222,5,1,2,13,1,1,0,0,0,0,0,0,1,17.1,61.6,17.08,0,0,0,1,0,1,0,0,1,0.79,0,1,2,11,0,1,600,1,1,1,1,194,,,319.7142857,328.25,328.25,75.00825351,,1,15.1,97.84,50263.37
14-01-2024,UNIV_001,dinner,207,6,1,2,14,1,1,0,0,0,0,0,0,1,26.8,77.2,31.74,0,0,0,1,0,1,0,0,1,0.82,0,1,2,10,0,1,600,1,1,1,1,270,,,323.7142857,320.0769231,320.0769231,67.56407893,,2,39.3,117.82,53620.44
15-01-2024,UNIV_001,dinner,400,0,1,3,15,1,0,1,0,0,0,0,0,1,22.7,60.9,24.22,1,0,0,1,0,1,0,0,2,0.88,0,1,2,6,0,1,600,1,1,1,1,314,380,,314.7142857,312,312,79.11955992,-66,2,41.2,174.58,92614.79
