date,institution_id,material,qty_ordered_kg,qty_used_kg,qty_wasted_kg,waste_pct,cost_inr
16-07-2024,CORP_001,Wheat Flour (kg),39,30.6,8.4,21.5,1482
16-07-2024,CORP_001,Lentils (kg),31.45,25.47,5.98,19,2987.75
16-07-2024,CORP_001,Chicken (kg),77.29,62.47,14.82,19.2,17003.8
16-07-2024,CORP_001,Fish (kg),72.63,57.38,15.25,21,13073.4
16-07-2024,CORP_001,Vegetables (kg),92.74,75,17.74,19.1,3245.9
16-07-2024,CORP_001,Cooking Oil (L),22.7,18.59,4.11,18.1,2951
16-07-2024,CORP_001,Milk (L),48.53,37.01,11.52,23.7,2814.74
16-07-2024,CORP_001,Spices (kg),4.03,3.05,0.98,24.3,1813.5
16-07-2024,CORP_001,Sugar (kg),8.1,6.21,1.89,23.3,364.5
16-07-2024,UNIV_001,Rice (kg),83.1,69.02,14.08,16.9,3490.2
16-07-2024,UNIV_001,Wheat Flour (kg),52.99,40.65,12.34,23.3,2013.62
16-07-2024,UNIV_001,Lentils (kg),44.36,33.39,10.97,24.7,4214.2
16-07-2024,UNIV_001,Chicken (kg),110.67,83.59,27.08,24.5,24347.4
16-07-2024,UNIV_001,Fish (kg),94.72,80.79,13.93,14.7,17049.6
16-07-2024,UNIV_001,Vegetables (kg),128.11,103.69,24.42,19.1,4483.85
16-07-2024,UNIV_001,Cooking Oil (L),32.7,25.81,6.89,21.1,4251
16-07-2024,UNIV_001,Milk (L),67.04,52.24,14.8,22.1,3888.32
16-07-2024,UNIV_001,Spices (kg),5.36,4.44,0.92,17.2,2412
16-07-2024,UNIV_001,Sugar (kg),10.51,8.59,1.92,18.3,472.95
17-07-2024,CORP_001,Rice (kg),63.75,49.28,14.47,22.7,2677.5
17-07-2024,CORP_001,Wheat Flour (kg),39.41,30.89,8.52,21.6,1497.58
17-07-2024,CORP_001,Lentils (kg),31.59,25.46,6.13,19.4,3001.05
17-07-2024,CORP_001,Chicken (kg),75.35,58.69,16.66,22.1,16577
17-07-2024,CORP_001,Fish (kg),69.03,55.88,13.15,19,12425.4
17-07-2024,CORP_001,Vegetables (kg),90.06,69.15,20.91,23.2,3152.1
17-07-2024,CORP_001,Cooking Oil (L),22.74,19.14,3.6,15.8,2956.2
17-07-2024,CORP_001,Milk (L),46.83,36.1,10.73,22.9,2716.14
17-07-2024,CORP_001,Spices (kg),3.74,2.99,0.75,20.1,1683
17-07-2024,CORP_001,Sugar (kg),7.47,5.83,1.64,22,336.15
17-07-2024,UNIV_001,Rice (kg),89.43,72.06,17.37,19.4,3756.06
17-07-2024,UNIV_001,Wheat Flour (kg),52.55,40.79,11.76,22.4,1996.9
17-07-2024,UNIV_001,Lentils (kg),42.63,34.1,8.53,20,4049.85
17-07-2024,UNIV_001,Chicken (kg),105.46,83.81,21.65,20.5,23201.2
17-07-2024,UNIV_001,Fish (kg),94.88,79.26,15.62,16.5,17078.4
17-07-2024,UNIV_001,Vegetables (kg),132.04,104.17,27.87,21.1,4621.4
17-07-2024,UNIV_001,Cooking Oil (L),32.13,26.78,5.35,16.7,4176.9
17-07-2024,UNIV_001,Milk (L),67.41,49.59,17.82,26.4,3909.78
17-07-2024,UNIV_001,Spices (kg),5.28,4.29,0.99,18.8,2376
17-07-2024,UNIV_001,Sugar (kg),10.44,8.5,1.94,18.6,469.8
18-07-2024,CORP_001,Rice (kg),81.09,63.91,17.18,21.2,3405.78
18-07-2024,CORP_001,Wheat Flour (kg),49.63,40.03,9.6,19.3,1885.94
18-07-2024,CORP_001,Lentils (kg),41.81,30.9,10.91,26.1,3971.95
18-07-2024,CORP_001,Chicken (kg),101.98,75.87,26.11,25.6,22435.6
18-07-2024,CORP_001,Fish (kg),87.34,72.13,15.21,17.4,15721.2
18-07-2024,CORP_001,Vegetables (kg),116.84,90.84,26,22.3,4089.4
18-07-2024,CORP_001,Cooking Oil (L),29.38,24.07,5.31,18.1,3819.4
18-07-2024,CORP_001,Milk (L),61.43,46.33,15.1,24.6,3562.94
18-07-2024,CORP_001,Spices (kg),5.1,3.85,1.25,24.5,2295
18-07-2024,CORP_001,Sugar (kg),10.16,7.9,2.26,22.2,457.2
18-07-2024,UNIV_001,Rice (kg),112.11,92.19,19.92,17.8,4708.62
18-07-2024,UNIV_001,Wheat Flour (kg),71.7,51.91,19.79,27.6,2724.6
18-07-2024,UNIV_001,Lentils (kg),57.12,41.81,15.31,26.8,5426.4
18-07-2024,UNIV_001,Chicken (kg),143.58,107.02,36.56,25.5,31587.6
18-07-2024,UNIV_001,Fish (kg),123.3,94.34,28.96,23.5,22194
18-07-2024,UNIV_001,Vegetables (kg),160.67,134.58,26.09,16.2,5623.45
18-07-2024,UNIV_001,Cooking Oil (L),43.04,33.24,9.8,22.8,5595.2
18-07-2024,UNIV_001,Milk (L),84.51,67.53,16.98,20.1,4901.58
18-07-2024,UNIV_001,Spices (kg),6.78,5.21,1.57,23.2,3051
18-07-2024,UNIV_001,Sugar (kg),13.26,10.78,2.48,18.7,596.7
19-07-2024,CORP_001,Rice (kg),86.32,66.63,19.69,22.8,3625.44
19-07-2024,CORP_001,Wheat Flour (kg),53.67,41.93,11.74,21.9,2039.46
19-07-2024,CORP_001,Lentils (kg),45.64,33.6,12.04,26.4,4335.8
19-07-2024,CORP_001,Chicken (kg),110.63,88.16,22.47,20.3,24338.6
19-07-2024,CORP_001,Fish (kg),99.61,75.26,24.35,24.4,17929.8
19-07-2024,CORP_001,Vegetables (kg),130.34,99.82,30.52,23.4,4561.9
19-07-2024,CORP_001,Cooking Oil (L),32.8,25.33,7.47,22.8,4264
19-07-2024,CORP_001,Milk (L),66.51,53.45,13.06,19.6,3857.58
19-07-2024,CORP_001,Spices (kg),5.53,4.34,1.19,21.5,2488.5
19-07-2024,CORP_001,Sugar (kg),10.92,9.04,1.88,17.2,491.4
19-07-2024,UNIV_001,Rice (kg),111.47,92.59,18.88,16.9,4681.74
19-07-2024,UNIV_001,Wheat Flour (kg),72.87,56,16.87,23.2,2769.06
19-07-2024,UNIV_001,Lentils (kg),56.11,45.04,11.07,19.7,5330.45
19-07-2024,UNIV_001,Chicken (kg),137.84,107.56,30.28,22,30324.8
19-07-2024,UNIV_001,Fish (kg),124.26,98.31,25.95,20.9,22366.8
19-07-2024,UNIV_001,Vegetables (kg),171.28,140.53,30.75,18,5994.8
19-07-2024,UNIV_001,Cooking Oil (L),41.86,35.44,6.42,15.3,5441.8
19-07-2024,UNIV_001,Milk (L),88.85,71.05,17.8,20,5153.3
19-07-2024,UNIV_001,Spices (kg),7.33,5.57,1.76,24,3298.5
19-07-2024,UNIV_001,Sugar (kg),13.76,11.38,2.38,17.3,619.2
20-07-2024,CORP_001,Rice (kg),10.52,8.59,1.93,18.3,441.84
20-07-2024,CORP_001,Wheat Flour (kg),6.81,5.18,1.63,23.9,258.78
20-07-2024,CORP_001,Lentils (kg),5.16,4.01,1.15,22.3,490.2
20-07-2024,CORP_001,Chicken (kg),12.54,10.36,2.18,17.4,2758.8
20-07-2024,CORP_001,Fish (kg),11.83,9.64,2.19,18.5,2129.4
20-07-2024,CORP_001,Vegetables (kg),15.7,12.97,2.73,17.4,549.5
20-07-2024,CORP_001,Cooking Oil (L),3.97,3.22,0.75,18.9,516.1
20-07-2024,CORP_001,Milk (L),7.62,6.45,1.17,15.4,441.96
20-07-2024,CORP_001,Spices (kg),0.66,0.5,0.16,24.2,297
20-07-2024,CORP_001,Sugar (kg),1.27,1.08,0.19,15,57.15
20-07-2024,UNIV_001,Rice (kg),66.52,54.58,11.94,17.9,2793.84
20-07-2024,UNIV_001,Wheat Flour (kg),42.59,34.84,7.75,18.2,1618.42
20-07-2024,UNIV_001,Lentils (kg),35.59,27,8.59,24.1,3381.05
20-07-2024,UNIV_001,Chicken (kg),85.99,71.97,14.02,16.3,18917.8
20-07-2024,UNIV_001,Fish (kg),79.71,64.22,15.49,19.4,14347.8
20-07-2024,UNIV_001,Vegetables (kg),103.29,79.89,23.4,22.7,3615.15
20-07-2024,UNIV_001,Cooking Oil (L),25.77,21.02,4.75,18.4,3350.1
20-07-2024,UNIV_001,Milk (L),50.22,40.1,10.12,20.2,2912.76
20-07-2024,UNIV_001,Spices (kg),4.16,3.4,0.76,18.3,1872
20-07-2024,UNIV_001,Sugar (kg),8.89,6.51,2.38,26.8,400.05
21-07-2024,CORP_001,Rice (kg),9.16,7.47,1.69,18.4,384.72
21-07-2024,CORP_001,Wheat Flour (kg),5.52,4.56,0.96,17.4,209.76
21-07-2024,CORP_001,Lentils (kg),4.69,3.75,0.94,20,445.55
21-07-2024,CORP_001,Chicken (kg),11.03,8.55,2.48,22.5,2426.6
21-07-2024,CORP_001,Fish (kg),9.85,8.21,1.64,16.6,1773
21-07-2024,CORP_001,Vegetables (kg),13.79,10.91,2.88,20.9,482.65
21-07-2024,CORP_001,Cooking Oil (L),3.34,2.59,0.75,22.5,434.2
21-07-2024,CORP_001,Milk (L),6.81,5.35,1.46,21.4,394.98
21-07-2024,CORP_001,Spices (kg),0.57,0.44,0.13,22.8,256.5
21-07-2024,CORP_001,Sugar (kg),1.11,0.87,0.24,21.6,49.95
21-07-2024,UNIV_001,Rice (kg),54.43,43.07,11.36,20.9,2286.06
21-07-2024,UNIV_001,Wheat Flour (kg),33.68,27.15,6.53,19.4,1279.84
21-07-2024,UNIV_001,Lentils (kg),26.81,21.35,5.46,20.4,2546.95
21-07-2024,UNIV_001,Chicken (kg),71.15,54.18,16.97,23.9,15653
21-07-2024,UNIV_001,Fish (kg),63.63,50.81,12.82,20.1,11453.4
21-07-2024,UNIV_001,Vegetables (kg),84.23,69.43,14.8,17.6,2948.05
21-07-2024,UNIV_001,Cooking Oil (L),20.08,16.97,3.11,15.5,2610.4
21-07-2024,UNIV_001,Milk (L),43.43,34.38,9.05,20.8,2518.94
21-07-2024,UNIV_001,Spices (kg),3.39,2.71,0.68,20.1,1525.5
21-07-2024,UNIV_001,Sugar (kg),6.78,5.58,1.2,17.7,305.1
22-07-2024,CORP_001,Rice (kg),59.11,45.09,14.02,23.7,2482.62
22-07-2024,CORP_001,Wheat Flour (kg),36.42,29.32,7.1,19.5,1383.96
22-07-2024,CORP_001,Lentils (kg),28.85,23.85,5,17.3,2740.75
22-07-2024,CORP_001,Chicken (kg),74.24,54.84,19.4,26.1,16332.8
22-07-2024,CORP_001,Fish (kg),66,50.29,15.71,23.8,11880
22-07-2024,CORP_001,Vegetables (kg),87.54,72.29,15.25,17.4,3063.9
22-07-2024,CORP_001,Cooking Oil (L),22.47,17.07,5.4,24,2921.1
22-07-2024,CORP_001,Milk (L),42.8,33.52,9.28,21.7,2482.4
22-07-2024,CORP_001,Spices (kg),3.64,2.76,0.88,24.2,1638
22-07-2024,CORP_001,Sugar (kg),7.29,5.45,1.84,25.2,328.05
22-07-2024,UNIV_001,Rice (kg),74.35,57.97,16.38,22,3122.7
22-07-2024,UNIV_001,Wheat Flour (kg),49.01,38.23,10.78,22,1862.38
22-07-2024,UNIV_001,Lentils (kg),37.26,28.59,8.67,23.3,3539.7
22-07-2024,UNIV_001,Chicken (kg),94.45,72.42,22.03,23.3,20779
22-07-2024,UNIV_001,Fish (kg),85.15,69.58,15.57,18.3,15327
22-07-2024,UNIV_001,Vegetables (kg),114.28,90.87,23.41,20.5,3999.8
22-07-2024,UNIV_001,Cooking Oil (L),28.39,23.41,4.98,17.5,3690.7
22-07-2024,UNIV_001,Milk (L),58.63,44.86,13.77,23.5,3400.54
22-07-2024,UNIV_001,Spices (kg),4.64,3.72,0.92,19.8,2088
22-07-2024,UNIV_001,Sugar (kg),9.19,7.57,1.62,17.6,413.55
23-07-2024,CORP_001,Rice (kg),71.9,54.55,17.35,24.1,3019.8
23-07-2024,CORP_001,Wheat Flour (kg),43.81,35.5,8.31,19,1664.78
23-07-2024,CORP_001,Lentils (kg),37.11,28.66,8.45,22.8,3525.45
23-07-2024,CORP_001,Chicken (kg),91.24,69.95,21.29,23.3,20072.8
23-07-2024,CORP_001,Fish (kg),81.37,63.68,17.69,21.7,14646.6
23-07-2024,CORP_001,Vegetables (kg),109.29,81.35,27.94,25.6,3825.15
23-07-2024,CORP_001,Cooking Oil (L),26.95,20.89,6.06,22.5,3503.5
23-07-2024,CORP_001,Milk (L),53.15,44.76,8.39,15.8,3082.7
23-07-2024,CORP_001,Spices (kg),4.38,3.49,0.89,20.3,1971
23-07-2024,CORP_001,Sugar (kg),9,7.39,1.61,17.9,405
23-07-2024,UNIV_001,Rice (kg),98.1,80.21,17.89,18.2,4120.2
23-07-2024,UNIV_001,Wheat Flour (kg),63.57,47.9,15.67,24.6,2415.66
23-07-2024,UNIV_001,Lentils (kg),48.95,38.51,10.44,21.3,4650.25
23-07-2024,UNIV_001,Chicken (kg),126.91,93.07,33.84,26.7,27920.2
23-07-2024,UNIV_001,Fish (kg),109.36,89.64,19.72,18,19684.8
23-07-2024,UNIV_001,Vegetables (kg),148.98,116.52,32.46,21.8,5214.3
23-07-2024,UNIV_001,Cooking Oil (L),37.17,28.39,8.78,23.6,4832.1
23-07-2024,UNIV_001,Milk (L),73.66,58.66,15,20.4,4272.28
23-07-2024,UNIV_001,Spices (kg),6.38,4.76,1.62,25.4,2871
23-07-2024,UNIV_001,Sugar (kg),12.73,9.92,2.81,22.1,572.85
24-07-2024,CORP_001,Rice (kg),59.54,50.26,9.28,15.6,2500.68
24-07-2024,CORP_001,Wheat Flour (kg),37.26,32.29,4.97,13.3,1415.88
24-07-2024,CORP_001,Lentils (kg),31.97,24.02,7.95,24.9,3037.15
24-07-2024,CORP_001,Chicken (kg),75.95,60.6,15.35,20.2,16709
24-07-2024,CORP_001,Fish (kg),68.93,54.49,14.44,20.9,12407.4
24-07-2024,CORP_001,Vegetables (kg),91.62,74.58,17.04,18.6,3206.7
24-07-2024,CORP_001,Cooking Oil (L),22.61,19.08,3.53,15.6,2939.3
24-07-2024,CORP_001,Milk (L),47.72,36.73,10.99,23,2767.76
24-07-2024,CORP_001,Spices (kg),3.99,2.99,1,25.1,1795.5
24-07-2024,CORP_001,Sugar (kg),7.44,6.21,1.23,16.5,334.8
24-07-2024,UNIV_001,Rice (kg),88.78,71.03,17.75,20,3728.76
24-07-2024,UNIV_001,Wheat Flour (kg),57.53,46.26,11.27,19.6,2186.14
24-07-2024,UNIV_001,Lentils (kg),45.04,36.24,8.8,19.5,4278.8
24-07-2024,UNIV_001,Chicken (kg),107.5,85.01,22.49,20.9,23650
24-07-2024,UNIV_001,Fish (kg),102.17,78.77,23.4,22.9,18390.6
24-07-2024,UNIV_001,Vegetables (kg),133.03,103.66,29.37,22.1,4656.05
24-07-2024,UNIV_001,Cooking Oil (L),33.71,25.57,8.14,24.1,4382.3
24-07-2024,UNIV_001,Milk (L),67.52,51.08,16.44,24.3,3916.16
24-07-2024,UNIV_001,Spices (kg),5.37,4.33,1.04,19.4,2416.5
24-07-2024,UNIV_001,Sugar (kg),10.89,9.18,1.71,15.7,490.05
25-07-2024,CORP_001,Rice (kg),61.56,48.89,12.67,20.6,2585.52
25-07-2024,CORP_001,Wheat Flour (kg),40.12,31.57,8.55,21.3,1524.56
25-07-2024,CORP_001,Lentils (kg),30.76,24,6.76,22,2922.2
25-07-2024,CORP_001,Chicken (kg),83.17,64.33,18.84,22.7,18297.4
25-07-2024,CORP_001,Fish (kg),71.12,56.77,14.35,20.2,12801.6
25-07-2024,CORP_001,Vegetables (kg),94.04,74.68,19.36,20.6,3291.4
25-07-2024,CORP_001,Cooking Oil (L),24.27,19.75,4.52,18.6,3155.1
25-07-2024,CORP_001,Milk (L),46.69,39.32,7.37,15.8,2708.02
25-07-2024,CORP_001,Spices (kg),3.87,3.07,0.8,20.7,1741.5
25-07-2024,CORP_001,Sugar (kg),7.68,6.09,1.59,20.7,345.6
25-07-2024,UNIV_001,Rice (kg),84.74,64.55,20.19,23.8,3559.08
25-07-2024,UNIV_001,Wheat Flour (kg),49.38,42.48,6.9,14,1876.44
25-07-2024,UNIV_001,Lentils (kg),42.24,33.28,8.96,21.2,4012.8
25-07-2024,UNIV_001,Chicken (kg),106.06,78.65,27.41,25.8,23333.2
25-07-2024,UNIV_001,Fish (kg),94.71,74.39,20.32,21.5,17047.8
25-07-2024,UNIV_001,Vegetables (kg),126.62,100.28,26.34,20.8,4431.7
25-07-2024,UNIV_001,Cooking Oil (L),30.32,25.01,5.31,17.5,3941.6
25-07-2024,UNIV_001,Milk (L),60.2,47.74,12.46,20.7,3491.6
25-07-2024,UNIV_001,Spices (kg),4.95,4.24,0.71,14.3,2227.5
25-07-2024,UNIV_001,Sugar (kg),10.06,8.12,1.94,19.3,452.7
26-07-2024,CORP_001,Rice (kg),71.73,60.08,11.65,16.2,3012.66
26-07-2024,CORP_001,Wheat Flour (kg),44.62,36.87,7.75,17.4,1695.56
26-07-2024,CORP_001,Lentils (kg),37.26,28.46,8.8,23.6,3539.7
26-07-2024,CORP_001,Chicken (kg),89.56,73.5,16.06,17.9,19703.2
26-07-2024,CORP_001,Fish (kg),84.23,66.2,18.03,21.4,15161.4
26-07-2024,CORP_001,Vegetables (kg),106.11,89.47,16.64,15.7,3713.85
26-07-2024,CORP_001,Cooking Oil (L),26.89,21.66,5.23,19.4,3495.7
26-07-2024,CORP_001,Milk (L),55.79,41.57,14.22,25.5,3235.82
26-07-2024,CORP_001,Spices (kg),4.63,3.62,1.01,21.8,2083.5
26-07-2024,CORP_001,Sugar (kg),9.34,6.92,2.42,25.9,420.3
26-07-2024,UNIV_001,Rice (kg),91.17,75.2,15.97,17.5,3829.14
26-07-2024,UNIV_001,Wheat Flour (kg),55.06,43.56,11.5,20.9,2092.28
26-07-2024,UNIV_001,Lentils (kg),47.76,35.49,12.27,25.7,4537.2
26-07-2024,UNIV_001,Chicken (kg),119.27,87.79,31.48,26.4,26239.4
26-07-2024,UNIV_001,Fish (kg),102.05,83.91,18.14,17.8,18369
26-07-2024,UNIV_001,Vegetables (kg),139.47,109.91,29.56,21.2,4881.45
26-07-2024,UNIV_001,Cooking Oil (L),34.5,28.23,6.27,18.2,4485
26-07-2024,UNIV_001,Milk (L),67.31,54.16,13.15,19.5,3903.98
26-07-2024,UNIV_001,Spices (kg),5.57,4.59,0.98,17.6,2506.5
26-07-2024,UNIV_001,Sugar (kg),11.23,8.92,2.31,20.6,505.35
27-07-2024,CORP_001,Rice (kg),10.06,7.58,2.48,24.7,422.52
27-07-2024,CORP_001,Wheat Flour (kg),6.09,5.09,1,16.4,231.42
27-07-2024,CORP_001,Lentils (kg),5.01,4.14,0.87,17.4,475.95
27-07-2024,CORP_001,Chicken (kg),12.8,9.46,3.34,26.1,2816
27-07-2024,CORP_001,Fish (kg),11.45,8.59,2.86,25,2061
27-07-2024,CORP_001,Vegetables (kg),15.47,12.59,2.88,18.6,541.45
27-07-2024,CORP_001,Cooking Oil (L),3.79,3.05,0.74,19.5,492.7
27-07-2024,CORP_001,Milk (L),7.39,5.95,1.44,19.5,428.62
27-07-2024,CORP_001,Spices (kg),0.65,0.48,0.17,26.2,292.5
27-07-2024,CORP_001,Sugar (kg),1.24,0.99,0.25,20.2,55.8
27-07-2024,UNIV_001,Rice (kg),58.72,45.08,13.64,23.2,2466.24
27-07-2024,UNIV_001,Wheat Flour (kg),37.35,27.33,10.02,26.8,1419.3
27-07-2024,UNIV_001,Lentils (kg),28.54,23.34,5.2,18.2,2711.3
27-07-2024,UNIV_001,Chicken (kg),70.47,58.04,12.43,17.6,15503.4
27-07-2024,UNIV_001,Fish (kg),63.09,48.98,14.11,22.4,11356.2
27-07-2024,UNIV_001,Vegetables (kg),83.81,71.62,12.19,14.5,2933.35
27-07-2024,UNIV_001,Cooking Oil (L),21.73,17.66,4.07,18.7,2824.9
27-07-2024,UNIV_001,Milk (L),42.67,34.59,8.08,18.9,2474.86
27-07-2024,UNIV_001,Spices (kg),3.6,2.99,0.61,16.9,1620
27-07-2024,UNIV_001,Sugar (kg),7.36,5.85,1.51,20.5,331.2
28-07-2024,CORP_001,Rice (kg),9.05,7.49,1.56,17.2,380.1
28-07-2024,CORP_001,Wheat Flour (kg),5.86,4.86,1,17.1,222.68
28-07-2024,CORP_001,Lentils (kg),4.61,3.63,0.98,21.3,437.95
28-07-2024,CORP_001,Chicken (kg),11.67,9.06,2.61,22.4,2567.4
28-07-2024,CORP_001,Fish (kg),10.26,8.69,1.57,15.3,1846.8
28-07-2024,CORP_001,Vegetables (kg),14.18,11.6,2.58,18.2,496.3
28-07-2024,CORP_001,Cooking Oil (L),3.63,2.73,0.9,24.8,471.9
28-07-2024,CORP_001,Milk (L),7.08,5.34,1.74,24.6,410.64
28-07-2024,CORP_001,Spices (kg),0.61,0.46,0.15,24.6,274.5
28-07-2024,CORP_001,Sugar (kg),1.17,0.91,0.26,22.2,52.65
28-07-2024,UNIV_001,Rice (kg),55.69,43.08,12.61,22.6,2338.98
28-07-2024,UNIV_001,Wheat Flour (kg),34.56,28.52,6.04,17.5,1313.28
28-07-2024,UNIV_001,Lentils (kg),28.71,21.66,7.05,24.6,2727.45
28-07-2024,UNIV_001,Chicken (kg),69.66,57.47,12.19,17.5,15325.2
28-07-2024,UNIV_001,Fish (kg),60.51,51.8,8.71,14.4,10891.8
28-07-2024,UNIV_001,Vegetables (kg),81.85,67.59,14.26,17.4,2864.75
28-07-2024,UNIV_001,Cooking Oil (L),21.1,16.68,4.42,20.9,2743
28-07-2024,UNIV_001,Milk (L),43.16,31.78,11.38,26.4,2503.28
28-07-2024,UNIV_001,Spices (kg),3.45,2.78,0.67,19.4,1552.5
28-07-2024,UNIV_001,Sugar (kg),7.17,5.36,1.81,25.2,322.65
29-07-2024,CORP_001,Rice (kg),85.33,65.2,20.13,23.6,3583.86
29-07-2024,CORP_001,Wheat Flour (kg),50.67,42.31,8.36,16.5,1925.46
29-07-2024,CORP_001,Lentils (kg),40.2,33,7.2,17.9,3819
29-07-2024,CORP_001,Chicken (kg),100.26,81.12,19.14,19.1,22057.2
29-07-2024,CORP_001,Fish (kg),94.42,74.57,19.85,21,16995.6
29-07-2024,CORP_001,Vegetables (kg),123.86,98.1,25.76,20.8,4335.1
29-07-2024,CORP_001,Cooking Oil (L),30.5,24.59,5.91,19.4,3965
29-07-2024,CORP_001,Milk (L),64.78,51.24,13.54,20.9,3757.24
29-07-2024,CORP_001,Spices (kg),5.05,3.91,1.14,22.6,2272.5
29-07-2024,CORP_001,Sugar (kg),10.78,8.26,2.52,23.4,485.1
29-07-2024,UNIV_001,Rice (kg),111.42,90.53,20.89,18.7,4679.64
29-07-2024,UNIV_001,Wheat Flour (kg),68.35,54.85,13.5,19.8,2597.3
29-07-2024,UNIV_001,Lentils (kg),57.7,44.76,12.94,22.4,5481.5
29-07-2024,UNIV_001,Chicken (kg),134.83,105.67,29.16,21.6,29662.6
29-07-2024,UNIV_001,Fish (kg),121.88,101.7,20.18,16.6,21938.4
29-07-2024,UNIV_001,Vegetables (kg),163.77,125.25,38.52,23.5,5731.95
29-07-2024,UNIV_001,Cooking Oil (L),43.19,31.83,11.36,26.3,5614.7
29-07-2024,UNIV_001,Milk (L),79.9,64.12,15.78,19.7,4634.2
29-07-2024,UNIV_001,Spices (kg),6.79,5.45,1.34,19.7,3055.5
29-07-2024,UNIV_001,Sugar (kg),14.37,11.43,2.94,20.5,646.65
30-07-2024,CORP_001,Rice (kg),65.62,51.65,13.97,21.3,2756.04
30-07-2024,CORP_001,Wheat Flour (kg),41.35,31.71,9.64,23.3,1571.3
30-07-2024,CORP_001,Lentils (kg),31.7,27.27,4.43,14,3011.5
30-07-2024,CORP_001,Chicken (kg),80.17,63.1,17.07,21.3,17637.4
30-07-2024,CORP_001,Fish (kg),73.92,58.6,15.32,20.7,13305.6
30-07-2024,CORP_001,Vegetables (kg),94.82,75.31,19.51,20.6,3318.7
30-07-2024,CORP_001,Cooking Oil (L),24.45,19.93,4.52,18.5,3178.5
30-07-2024,CORP_001,Milk (L),48.27,38.79,9.48,19.6,2799.66
30-07-2024,CORP_001,Spices (kg),4.14,3.39,0.75,18.1,1863
30-07-2024,CORP_001,Sugar (kg),8.11,6.27,1.84,22.7,364.95
30-07-2024,UNIV_001,Rice (kg),95.43,77.58,17.85,18.7,4008.06
30-07-2024,UNIV_001,Wheat Flour (kg),57.76,46.89,10.87,18.8,2194.88
30-07-2024,UNIV_001,Lentils (kg),45.84,35.95,9.89,21.6,4354.8
30-07-2024,UNIV_001,Chicken (kg),119.23,92.52,26.71,22.4,26230.6
30-07-2024,UNIV_001,Fish (kg),110.55,85.99,24.56,22.2,19899
30-07-2024,UNIV_001,Vegetables (kg),142.73,112.33,30.4,21.3,4995.55
30-07-2024,UNIV_001,Cooking Oil (L),35.81,26.99,8.82,24.6,4655.3
30-07-2024,UNIV_001,Milk (L),73.98,59.69,14.29,19.3,4290.84
30-07-2024,UNIV_001,Spices (kg),5.81,4.54,1.27,21.9,2614.5
30-07-2024,UNIV_001,Sugar (kg),11.59,9.61,1.98,17.1,521.55
31-07-2024,CORP_001,Rice (kg),65.87,53.34,12.53,19,2766.54
31-07-2024,CORP_001,Wheat Flour (kg),41.47,31.99,9.48,22.9,1575.86
31-07-2024,CORP_001,Lentils (kg),32.8,26.24,6.56,20,3116
31-07-2024,CORP_001,Chicken (kg),81.33,64.15,17.18,21.1,17892.6
31-07-2024,CORP_001,Fish (kg),74,58.23,15.77,21.3,13320
31-07-2024,CORP_001,Vegetables (kg),98.66,78.09,20.57,20.8,3453.1
31-07-2024,CORP_001,Cooking Oil (L),24.82,19.58,5.24,21.1,3226.6
31-07-2024,CORP_001,Milk (L),48.82,39.33,9.49,19.4,2831.56
31-07-2024,CORP_001,Spices (kg),4.04,3.13,0.91,22.5,1818
31-07-2024,CORP_001,Sugar (kg),7.79,6.47,1.32,16.9,350.55
31-07-2024,UNIV_001,Rice (kg),91.89,75.79,16.1,17.5,3859.38
31-07-2024,UNIV_001,Wheat Flour (kg),56.34,44.62,11.72,20.8,2140.92
31-07-2024,UNIV_001,Lentils (kg),44.47,34.47,10,22.5,4224.65
31-07-2024,UNIV_001,Chicken (kg),116.59,87.87,28.72,24.6,25649.8
31-07-2024,UNIV_001,Fish (kg),103.53,82.83,20.7,20,18635.4
31-07-2024,UNIV_001,Vegetables (kg),136.47,112.59,23.88,17.5,4776.45
31-07-2024,UNIV_001,Cooking Oil (L),34.04,26.46,7.58,22.3,4425.2
31-07-2024,UNIV_001,Milk (L),70.66,56.21,14.45,20.5,4098.28
31-07-2024,UNIV_001,Spices (kg),5.54,4.29,1.25,22.6,2493
31-07-2024,UNIV_001,Sugar (kg),11.01,8.82,2.19,19.9,495.45
01-08-2024,CORP_001,Rice (kg),61.76,47.33,14.43,23.4,2593.92
01-08-2024,CORP_001,Wheat Flour (kg),36.75,30.61,6.14,16.7,1396.5
01-08-2024,CORP_001,Lentils (kg),29.6,23.06,6.54,22.1,2812
01-08-2024,CORP_001,Chicken (kg),77.01,60.97,16.04,20.8,16942.2
01-08-2024,CORP_001,Fish (kg),68.77,52.99,15.78,22.9,12378.6
01-08-2024,CORP_001,Vegetables (kg),91.29,68.18,23.11,25.3,3195.15
01-08-2024,CORP_001,Cooking Oil (L),22.42,18.54,3.88,17.3,2914.6
01-08-2024,CORP_001,Milk (L),43.79,36.38,7.41,16.9,2539.82
01-08-2024,CORP_001,Spices (kg),3.71,2.8,0.91,24.5,1669.5
01-08-2024,CORP_001,Sugar (kg),7.59,5.68,1.91,25.2,341.55
01-08-2024,UNIV_001,Rice (kg),81.91,61.35,20.56,25.1,3440.22
01-08-2024,UNIV_001,Wheat Flour (kg),52.53,39.21,13.32,25.4,1996.14
01-08-2024,UNIV_001,Lentils (kg),39.59,30.82,8.77,22.2,3761.05
